0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
-0.33747577294921877,0.9898011022521973,-0.968325371246338,0.0724805921447754,-0.870150600933838,-1.52170893984375,0.5967185258056641,0.013482253003120424,0.010111689752340317,0.004494084334373475,-0.014605774086713793,-0.0179763373374939,0.0022470421671867374,-0.009737182724475862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.012,-8.096,-0.808,-9.036,1.276,-2.444,-0.12
-0.3382427633422852,0.9890341118591309,-0.9694758568359375,0.0732475825378418,-0.8709175913269044,-1.52170893984375,0.5963350306091308,-0.003745070278644562,-0.00786464758515358,0.0029960562229156495,-0.014605774086713793,0.013482253003120424,-0.004494084334373475,0.012733238947391512,-1.7227323281764986,-1.7976337337493895,-0.14980281114578253,0.0,3.145859034061432,-0.6741126501560212,2.2470421671867373,-2.788,-8.064,-0.808,-9.036,1.268,-2.452,-0.128
-0.33785926814575196,0.9894176070556642,-0.9690923616394044,0.07209709694824219,-0.8713010865234375,-1.5213254446472169,0.5967185258056641,-0.00786464758515358,-0.0014980281114578247,0.011609717863798143,-0.014980281114578248,0.005243098390102387,-0.005992112445831299,-0.0003745070278644562,-0.41195773065090185,0.6366619473695756,0.8613661640882493,-0.037450702786445515,-0.8239154613018037,-0.1498028111457824,-1.3107745975255969,-2.756,-8.036,-0.716,-9.064,1.296,-2.452,-0.148
-0.33747577294921877,0.9898011022521973,-0.968325371246338,0.07209709694824219,-0.870150600933838,-1.5213254446472169,0.5959515354125977,0.00786464758515358,0.007115633529424668,0.004494084334373475,0.011235210835933686,0.0026215491950511934,0.005617605417966843,0.0007490140557289124,1.572929517030716,0.8613661640882493,-0.7115633529424668,2.6215491950511933,-0.2621549195051193,1.1609717863798144,0.11235210835933684,-2.948,-8.064,-0.84,-9.096,1.248,-2.452,-0.148
-0.33785926814575196,0.9901845974487306,-0.968325371246338,0.07171360175170899,-0.8705340961303711,-1.5213254446472169,0.5967185258056641,-0.005243098390102387,-0.0011235210835933687,0.001872535139322281,-0.0029960562229156495,0.004119577306509018,-0.004119577306509018,-0.00786464758515358,-1.3107745975255967,-0.8239154613018036,-0.2621549195051194,-1.4231267058849335,0.14980281114578245,-0.9737182724475861,-0.8613661640882493,-2.916,-8.096,-0.808,-9.036,1.268,-2.444,-0.128
-0.33747577294921877,0.9886506166625977,-0.968325371246338,0.0724805921447754,-0.8705340961303711,-1.5213254446472169,0.5967185258056641,0.0029960562229156495,-0.004494084334373475,0.004119577306509018,0.017601830309629442,-0.016478309226036072,0.005992112445831299,0.0026215491950511934,0.8239154613018036,-0.3370563250780106,0.2247042167186737,2.059788653254509,-2.059788653254509,1.0111689752340316,1.0486196780204773,-3.012,-8.064,-0.716,-9.036,1.296,-2.432,-0.128
-0.33785926814575196,0.9894176070556642,-0.9679418760498048,0.0724805921447754,-0.870150600933838,-1.5209419494506837,0.5963350306091308,0.0007490140557289124,0.0,-0.0022470421671867374,0.016478309226036072,-0.005992112445831299,0.005243098390102387,0.027339013034105304,-0.2247042167186737,0.4494084334373475,-0.6366619473695755,-0.11235210835933707,1.0486196780204773,-0.0749014055728912,2.471746383905411,-2.884,-8.096,-0.872,-9.064,1.268,-2.444,-0.14
-0.33747577294921877,0.9894176070556642,-0.968325371246338,0.07171360175170899,-0.8709175913269044,-1.5209419494506837,0.5963350306091308,-0.007490140557289124,0.007490140557289124,-0.0026215491950511934,0.001872535139322281,0.017601830309629442,-0.005617605417966843,-0.014980281114578248,-0.8239154613018036,0.7490140557289123,-0.0374507027864456,-1.460577408671379,2.3593942755460744,-1.086070380806923,-4.231929414868355,-2.788,-8.096,-0.776,-9.064,1.26,-2.452,-0.128
-0.33747577294921877,0.9894176070556642,-0.968325371246338,0.07209709694824219,-0.8705340961303711,-1.5209419494506837,0.5959515354125977,-0.0003745070278644562,0.0022470421671867374,-0.017227323281764986,-0.02471746383905411,0.004494084334373475,0.0026215491950511934,-0.019099858421087267,0.7115633529424668,-0.5243098390102386,-1.4605774086713792,-2.658999897837639,-1.3107745975255967,0.8239154613018036,-0.41195773065090185,-2.852,-8.128,-0.808,-9.036,1.276,-2.432,-0.128
-0.3370922777526856,0.9898011022521973,-0.968325371246338,0.0724805921447754,-0.8709175913269044,-1.5205584542541506,0.5963350306091308,-0.0011235210835933687,0.003745070278644562,0.004494084334373475,0.010486196780204774,0.0011235210835933687,-0.01572929517030716,-0.011984224891662598,-0.07490140557289125,0.14980281114578245,2.172140761613846,3.5203660619258885,-0.3370563250780106,-1.8350844365358356,0.7115633529424669,-2.884,-8.036,-0.684,-9.036,1.296,-2.452,-0.12
